Systematic ID	Name	FYPOviability	DeletionLibrary_essentiality	A	um	lam	t10	t50	t90	t_window	t_inflection	y_inflection	auc	R2	RMSE	normalized_RMSE	AIC	BIC
SPBC11B10.01	alg2	inviable	E	2.054	0.344	-0.0	0.364	3.001	7.138	6.773	2.196	0.756	32.003	-0.346206	0.801	0.39681	2.445	2.683
SPBC11B10.04c	mrps28	inviable	E	2.9	0.486	-0.0	0.364	3.001	7.138	6.773	2.196	1.067	45.181	0.918996	0.325	0.106456	-12.003	-11.765
SPBC11B10.05c	rsp1	viable	V	0.284	0.048	-0.0	0.364	3.001	7.138	6.773	2.196	0.105	4.427	0.330796	0.113	0.259084	-28.818	-28.58
SPBC11B10.06	sws1	viable	V	0.894	0.15	4.412	4.776	7.413	11.549	6.773	6.608	0.329	10.026	0.575423	0.374	0.179488	-9.718	-9.48
SPBC11B10.07c	ivn1	viable	V	1.4	0.156	0.758	1.307	5.282	11.519	10.211	4.068	0.515	18.363	0.993555	0.045	0.031735	-43.674	-43.436
SPBC11B10.08	wwm1	viable	V	-0.356	0.06	13.64	13.276	10.639	6.503	-6.773	11.444	-0.131	-3.627	0.303844	0.161	0.289271	-23.209	-22.971
SPBC11B10.10c	pht1	viable	V	3.134	0.512	-0.0	0.374	3.076	7.318	6.944	2.251	1.153	48.538	0.873952	0.439	0.118644	-7.16	-6.921
SPBC11C11.01	SPBC11C11.01	viable	V	-0.489	-0.036	0.0	0.819	6.747	16.047	15.228	4.937	-0.18	-5.614	0.794803	0.093	0.147794	-32.034	-31.796
SPBC11C11.02	imp2	viable	V	4.579	0.352	-0.0	0.794	6.537	15.549	14.755	4.784	1.684	53.5	0.970583	0.26	0.05832	-15.561	-15.323
SPBC11C11.04c	alp1	inviable	E	2.235	0.374	-0.0	0.364	3.001	7.138	6.773	2.196	0.822	34.819	0.796031	0.351	0.155722	-10.737	-10.499
SPBC11C11.05	knh1	inviable	E	4.791	0.803	-0.0	0.364	3.001	7.138	6.773	2.196	1.762	74.627	0.973693	0.298	0.057229	-13.356	-13.117
SPBC11C11.07	rpl1801	viable	V	3.414	0.43	1.143	1.628	5.136	10.64	9.012	4.065	1.256	45.528	0.993234	0.117	0.032129	-28.279	-28.041
SPBC11C11.08	srp1	viable	V	0.958	0.16	-0.0	0.364	3.001	7.138	6.773	2.196	0.352	14.916	0.749377	0.17	0.153496	-22.344	-22.106
SPBC11C11.09c	rpl502	viable	V	2.947	0.142	1.367	2.632	11.78	26.136	23.503	8.988	1.084	22.166	0.962146	0.16	0.066355	-23.37	-23.131
SPBC11C11.10	pus4	viable	V	0.679	0.073	0.955	1.524	5.64	12.098	10.574	4.383	0.25	8.657	0.826952	0.131	0.142791	-26.494	-26.255
SPBC11C11.11c	irc3	viable	V	0.248	0.011	-0.0	1.348	11.1	26.403	25.055	8.123	0.091	2.011	0.514604	0.068	0.23157	-37.047	-36.809
SPBC11G11.01	fis1	viable	V	0.575	0.026	0.0	1.348	11.1	26.403	25.055	8.123	0.212	4.658	0.491931	0.162	0.243753	-23.089	-22.851
SPBC11G11.02c	end3	viable	V	-0.485	0.023	-0.0	-1.301	-10.713	-25.482	-24.181	-7.84	-0.178	-0.071	0.030075	0.165	0.309685	-22.853	-22.615
SPBC11G11.03	mrt4	viable	V	0.899	0.151	4.08	4.444	7.081	11.218	6.773	6.276	0.331	10.382	0.226176	0.592	0.246524	-2.384	-2.146
SPBC11G11.04	trs20	inviable	E	4.065	0.681	-0.0	0.364	3.001	7.138	6.773	2.196	1.496	63.325	0.673879	0.909	0.229011	4.468	4.707
SPBC11G11.07	mtr10	inviable	E	3.748	0.628	-0.0	0.364	3.001	7.138	6.773	2.196	1.379	58.383	0.923181	0.367	0.096332	-10.054	-9.816
SPBC1215.01	shy1	viable	V	-0.466	0.078	16.112	15.747	13.111	8.974	-6.773	13.916	-0.172	-5.901	0.261937	0.2	0.315905	-19.779	-19.541
SPBC1215.02c	naa25	condition-dependent	E	3.677	0.468	-0.0	0.48	3.949	9.392	8.912	2.89	1.353	53.242	0.987168	0.16	0.042861	-23.313	-23.074
SPBC1271.01c	pof13	viable	V	0.186	0.025	3.355	3.816	7.152	12.388	8.572	6.134	0.068	2.116	0.274801	0.193	0.271254	-20.333	-20.094
SPBC1271.02	stt3	inviable	E	0.871	0.146	-0.0	0.364	3.001	7.138	6.773	2.196	0.32	13.561	-0.020325	0.7	0.349789	0.284	0.522
SPBC1271.03c	SPBC1271.03c	viable	V	-0.58	-0.097	12.502	12.867	15.503	19.64	6.773	14.698	-0.213	-1.975	0.87589	0.074	0.116609	-35.624	-35.385
SPBC1271.04c	dys1	inviable	E	2.09	0.35	-0.0	0.364	3.001	7.138	6.773	2.196	0.769	32.559	0.367779	0.52	0.272704	-4.478	-4.24
SPBC1271.05c	SPBC1271.05c	viable	V	0.418	-0.07	11.261	10.897	8.261	4.124	-6.773	9.065	0.154	3.27	0.384995	0.317	0.235699	-12.405	-12.166
SPBC1271.06c	mug96	viable	V	0.674	0.051	3.763	4.566	10.377	19.495	14.929	8.603	0.248	5.544	0.62487	0.209	0.231705	-19.047	-18.809
SPBC1271.07c	SPBC1271.07c	viable	V	0.203	0.015	0.0	0.854	7.034	16.731	15.877	5.147	0.075	2.276	0.051872	0.382	0.302248	-9.396	-9.157
SPBC1271.08c	SPBC1271.08c	viable	V	-0.161	-0.027	-0.0	0.364	3.001	7.138	6.773	2.196	-0.059	-2.513	0.106979	0.066	0.298016	-37.451	-37.213
SPBC1271.09	tgp1	viable	V	-0.108	-0.006	0.0	1.168	9.616	22.873	21.705	7.037	-0.04	-0.98	0.153391	0.126	0.275362	-27.199	-26.961
SPBC1271.10c	SPBC1271.10c	viable	V	0.188	0.009	0.0	1.348	11.1	26.403	25.055	8.123	0.069	1.526	-0.211255	0.215	0.306541	-18.58	-18.341
SPBC1271.11	pet802	viable	V	1.411	0.236	14.983	15.347	17.984	22.121	6.773	17.179	0.519	2.073	0.488255	0.341	0.213557	-11.232	-10.993
SPBC1271.12	osh41	viable	V	3.898	0.653	-0.0	0.364	3.001	7.138	6.773	2.196	1.434	60.72	0.811921	0.559	0.143131	-3.308	-3.069
SPBC1271.13	mrpl8	inviable	E	3.575	0.599	-0.0	0.364	3.001	7.138	6.773	2.196	1.315	55.681	0.905933	0.417	0.109155	-7.992	-7.753
SPBC1271.15c	mti2	viable	V	3.264	0.412	0.159	0.642	4.139	9.627	8.984	3.072	1.201	46.657	0.983285	0.168	0.049665	-22.572	-22.334
SPBC1289.01c	chr4	viable	V	0.647	-0.108	5.501	5.137	2.5	-1.637	-6.773	3.305	0.238	1.616	0.158223	0.551	0.3093	-3.522	-3.284
SPBC1289.03c	spi1	inviable	E	2.458	0.25	2.673	3.273	7.611	14.419	11.147	6.287	0.904	26.568	0.88725	0.37	0.126768	-9.928	-9.69
SPBC1289.04c	pob1	inviable	E	3.736	0.372	0.921	1.535	5.973	12.937	11.402	4.618	1.374	46.239	0.969898	0.263	0.065592	-15.392	-15.154
SPBC1289.05c	vma10	inviable	E	0.711	0.119	-0.0	0.364	3.001	7.138	6.773	2.196	0.262	11.075	0.051117	0.582	0.338176	-2.67	-2.431
SPBC1289.06c	ppr8	viable	V	0.575	0.096	8.427	8.791	11.428	15.565	6.773	10.623	0.211	4.158	0.609649	0.229	0.182694	-17.603	-17.365
SPBC1289.07c	rpc40	inviable	E	0.575	0.096	2.342	2.706	5.342	9.479	6.773	4.538	0.212	7.64	0.006586	0.735	0.338014	1.063	1.301
SPBC1289.08	uap1	viable	V	2.543	0.426	-0.0	0.364	3.001	7.138	6.773	2.196	0.936	39.619	0.676461	0.545	0.229882	-3.703	-3.465
SPBC1289.09	tim21	viable	V	1.721	-0.288	1.387	1.022	-1.614	-5.751	-6.773	-0.809	0.633	0.41	0.12256	0.439	0.248963	-7.175	-6.937
SPBC1289.10c	adn2	viable	V	0.944	0.158	-0.0	0.364	3.001	7.138	6.773	2.196	0.347	14.708	0.875278	0.128	0.118305	-26.847	-26.608
SPBC1289.11	spf38	viable	V	0.891	0.144	0.036	0.414	3.145	7.43	7.016	2.311	0.328	13.739	0.805702	0.166	0.149578	-22.772	-22.534
SPBC1289.12	usp109	inviable	E	3.914	0.656	1.239	1.603	4.24	8.377	6.773	3.435	1.44	56.278	0.980856	0.246	0.057139	-16.425	-16.187
SPBC1289.13c	gmh6	viable	V	0.716	0.12	5.84	6.205	8.841	12.978	6.773	8.036	0.263	7.011	0.911247	0.094	0.102576	-31.873	-31.635
SPBC1289.14	SPBC1289.14	viable	V	0.281	0.047	3.616	3.98	6.617	10.753	6.773	5.812	0.103	3.37	0.632146	0.117	0.181066	-28.284	-28.046
SPBC1289.15	pfl5	viable	V	1.268	-0.211	0.0	-0.367	-3.018	-7.179	-6.813	-2.209	0.467	0.052	-0.651713	0.266	0.406859	-15.159	-14.92
SPBC1289.16c	cao2	viable	V	0.517	0.087	-0.0	0.364	3.001	7.138	6.773	2.196	0.19	8.053	0.805631	0.078	0.152136	-34.776	-34.538
SPBC1289.17	Tf2-11	unknown	Not_determined	0.528	0.031	0.0	1.054	8.676	20.638	19.584	6.349	0.194	5.156	0.759304	0.082	0.15869	-33.946	-33.708
SPBC12C2.01c	SPBC12C2.01c	viable	V	0.25	0.042	5.915	6.28	8.916	13.053	6.773	8.111	0.092	2.429	0.433399	0.171	0.24337	-22.295	-22.056
SPBC12C2.02c	ste20	viable	V	1.94	0.203	-0.0	0.583	4.798	11.413	10.831	3.511	0.714	26.227	0.960703	0.139	0.067534	-25.551	-25.313
SPBC12C2.03c	SPBC12C2.03c	viable	V	-1.0	0.045	0.0	-1.348	-11.1	-26.403	-25.055	-8.123	-0.368	-0.152	-0.439824	0.109	0.356544	-29.395	-29.157
SPBC12C2.04	SPBC12C2.04	viable	V	-0.706	0.032	0.0	-1.348	-11.1	-26.403	-25.055	-8.123	-0.26	-0.108	-0.018657	0.18	0.3193	-21.429	-21.191
SPBC12C2.05c	bzz1	condition-dependent	V	0.49	0.024	1.431	2.691	11.812	26.123	23.432	9.027	0.18	3.669	0.649572	0.105	0.180576	-30.019	-29.78
SPBC12C2.06	dbp5	inviable	E	4.539	0.76	-0.0	0.364	3.001	7.138	6.773	2.196	1.67	70.707	0.794463	0.681	0.153951	-0.152	0.086
SPBC12C2.07c	srm1	viable	V	1.786	0.095	3.19	4.343	12.687	25.779	21.435	10.14	0.657	11.981	0.978062	0.077	0.049271	-35.124	-34.885
SPBC12C2.08	dnm1	viable	V	0.806	0.13	0.0	0.377	3.106	7.388	7.011	2.273	0.296	12.455	0.78273	0.167	0.162637	-22.665	-22.426
SPBC12C2.09c	izh2	viable	V	0.477	0.08	-0.0	0.364	3.001	7.138	6.773	2.196	0.175	7.428	0.098631	0.254	0.321012	-15.952	-15.714
SPBC12C2.10c	pst1	inviable	E	2.512	0.235	0.41	1.061	5.773	13.166	12.105	4.335	0.924	31.457	0.992344	0.082	0.033178	-33.994	-33.756
SPBC12C2.11	gfa1	inviable	E	2.585	0.117	-0.0	1.348	11.1	26.403	25.055	8.123	0.951	20.924	0.673782	0.333	0.176507	-11.574	-11.335
SPBC12C2.12c	glo1	viable	V	0.769	0.129	-0.0	0.364	3.001	7.138	6.773	2.196	0.283	11.979	0.342008	0.302	0.233845	-13.138	-12.9
SPBC12C2.13c	fnx1	viable	V	-0.067	-0.011	0.0	0.364	3.001	7.138	6.773	2.196	-0.025	-1.049	0.036495	0.262	0.307692	-15.459	-15.22
SPBC12C2.14c	SPBC12C2.14c	unknown	Not_determined	-1.0	0.168	0.717	0.352	-2.284	-6.421	-6.773	-1.479	-0.368	-0.113	-0.009988	0.566	0.295619	-3.095	-2.857
SPBC12D12.02c	cdm1	viable	V	1.109	0.065	4.945	5.991	13.56	25.435	19.444	11.249	0.408	6.532	0.261168	0.605	0.269322	-2.029	-1.791
SPBC12D12.04c	pck2	viable	V	2.795	0.468	-0.0	0.364	3.001	7.138	6.773	2.196	1.028	43.539	0.811919	0.397	0.145	-8.763	-8.525
SPBC12D12.05c	SPBC12D12.05c	viable	V	0.972	0.163	10.683	11.048	13.684	17.821	6.773	12.879	0.357	4.919	0.577007	0.287	0.204883	-13.947	-13.709
SPBC12D12.06	srb11	viable	V	-0.42	0.07	9.976	9.612	6.975	2.838	-6.773	7.78	-0.154	-2.759	0.502024	0.247	0.243457	-16.383	-16.144
SPBC12D12.07c	trx2	viable	V	1.867	0.313	0.301	0.666	3.302	7.439	6.773	2.497	0.687	28.547	0.624993	0.661	0.212824	-0.613	-0.375
SPBC12D12.09	rev7	viable	V	0.391	0.066	0.644	1.008	3.645	7.782	6.773	2.84	0.144	5.856	0.417375	0.21	0.248326	-19.002	-18.764
SPBC1306.01c	gfm1	inviable	E	3.447	0.577	-0.0	0.364	3.001	7.138	6.773	2.196	1.268	53.691	0.946559	0.295	0.086878	-13.507	-13.269
SPBC1306.02	trm734	viable	V	4.657	0.78	-0.0	0.364	3.001	7.138	6.773	2.196	1.713	72.549	0.95901	0.342	0.070885	-11.149	-10.911
SPBC1347.01c	rev1	viable	V	0.239	0.04	0.0	0.365	3.001	7.138	6.773	2.196	0.088	3.725	0.756088	0.063	0.164621	-38.221	-37.983
SPBC1347.02	ani1	viable	V	1.011	0.169	1.291	1.655	4.291	8.428	6.773	3.487	0.372	14.485	0.569397	0.396	0.219089	-8.835	-8.596
SPBC1347.03	meu14	viable	V	2.544	0.167	6.835	7.766	14.499	25.065	17.299	12.444	0.936	12.704	0.789166	0.33	0.138561	-11.75	-11.511
SPBC1347.04	tim54	inviable	E	2.718	0.309	0.19	0.728	4.617	10.72	9.992	3.43	1.0	37.394	0.980456	0.151	0.055335	-24.288	-24.05
SPBC1347.05c	scj1	inviable	E	1.931	0.323	-0.0	0.364	3.001	7.138	6.773	2.196	0.71	30.076	0.781703	0.294	0.1512	-13.566	-13.327
SPBC1347.06c	cki1	viable	V	-0.623	-0.104	0.0	0.365	3.001	7.138	6.773	2.196	-0.229	-9.712	0.710205	0.17	0.170986	-22.339	-22.101
SPBC1347.07	rex2	viable	V	0.947	0.159	-0.0	0.364	3.001	7.138	6.773	2.196	0.348	14.756	0.738438	0.208	0.162053	-19.118	-18.879
SPBC1347.08c	rnh202	viable	V	0.503	0.084	-0.0	0.364	3.001	7.138	6.773	2.196	0.185	7.832	0.643019	0.131	0.187251	-26.512	-26.273
SPBC1347.09	SPBC1347.09	viable	V	0.275	0.046	0.0	0.364	3.001	7.138	6.773	2.196	0.101	4.28	0.084257	0.396	0.262528	-8.836	-8.598
SPBC1347.10	cdc23	inviable	E	0.237	0.04	-0.0	0.364	3.001	7.138	6.773	2.196	0.087	3.69	-0.2192	0.571	0.362035	-2.978	-2.74
SPBC1347.11	sro1	viable	V	0.826	0.107	-0.0	0.472	3.887	9.245	8.773	2.844	0.304	12.017	0.735439	0.167	0.182822	-22.679	-22.441
SPBC1347.12	arp1	viable	V	-0.677	0.067	0.0	-0.616	-5.07	-12.06	-11.444	-3.71	-0.249	-0.047	0.064454	0.118	0.255874	-28.13	-27.891
SPBC1347.13c	mrm1	viable	V	0.645	0.081	-0.0	0.484	3.983	9.475	8.991	2.915	0.237	9.317	0.910774	0.075	0.102302	-35.447	-35.209
SPBC1347.14c	SPBC1347.14c	unknown	Not_determined	0.247	0.041	-0.0	0.364	3.001	7.138	6.773	2.196	0.091	3.853	-0.66142	0.173	0.442868	-22.056	-21.818
SPBC1348.12	SPBC1348.12	unknown	Not_determined	1.313	0.083	2.384	3.353	10.36	21.355	18.002	8.221	0.483	10.955	0.86211	0.168	0.123352	-22.564	-22.325
SPBC1348.14c	ght7	viable	V	1.336	0.074	4.103	5.201	13.141	25.6	20.399	10.717	0.491	8.393	0.891036	0.134	0.111033	-26.117	-25.879
SPBC13A2.01c	cbc2	inviable	E	4.226	0.262	1.205	2.19	9.31	20.484	18.294	7.136	1.555	39.032	0.989144	0.142	0.036951	-25.268	-25.03
SPBC13A2.02	nup82	condition-dependent	V	-0.788	0.132	5.565	5.201	2.564	-1.573	-6.773	3.369	-0.29	-2.01	0.385883	0.389	0.263663	-9.111	-8.872
SPBC13A2.04c	ptr2	viable	V	0.874	0.059	3.996	4.9	11.444	21.712	16.812	9.446	0.321	6.445	0.767666	0.181	0.144742	-21.355	-21.116
SPBC13E7.01	cwf22	inviable	E	-0.43	0.072	9.735	9.371	6.735	2.598	-6.773	7.539	-0.158	-2.725	0.003928	0.504	0.329758	-4.957	-4.718
SPBC13E7.02	cwf24	inviable	E	0.805	0.039	1.546	2.799	11.869	26.101	23.301	9.1	0.296	5.995	0.727722	0.141	0.159773	-25.389	-25.151
SPBC13E7.03c	vts1	viable	V	1.46	0.071	1.468	2.726	11.83	26.116	23.39	9.051	0.537	10.919	0.800633	0.201	0.136469	-19.702	-19.464
SPBC13E7.04	atp16	viable	V	2.235	0.374	-0.0	0.364	3.001	7.138	6.773	2.196	0.822	34.808	0.767798	0.379	0.178693	-9.508	-9.27
SPBC13E7.05	gpi14	inviable	E	4.556	0.559	1.268	1.766	5.364	11.011	9.246	4.266	1.676	59.668	0.994008	0.145	0.031764	-24.857	-24.619
SPBC13E7.06	msd1	viable	V	0.927	0.048	2.678	3.863	12.432	25.879	22.016	9.816	0.341	6.432	0.689174	0.193	0.154927	-20.318	-20.08
SPBC13E7.07	SPBC13E7.07	viable	V	0.004	-0.0	0.0	-1.08	-8.89	-21.146	-20.066	-6.506	0.001	0.0	-0.007147	0.271	0.341307	-14.87	-14.632
SPBC13E7.08c	leo1	viable	V	0.813	0.136	-0.0	0.364	3.001	7.138	6.773	2.196	0.299	12.664	0.739864	0.18	0.175857	-21.43	-21.192
SPBC13E7.09	vrp1	viable	V	0.454	0.076	-0.0	0.364	3.001	7.138	6.773	2.196	0.167	7.075	-0.384156	0.235	0.394708	-17.154	-16.916
SPBC13E7.11	rbd1	viable	V	1.681	0.076	-0.0	1.348	11.1	26.403	25.055	8.123	0.619	13.611	0.457882	0.378	0.280139	-9.582	-9.343
SPBC13G1.01c	nam9	inviable	E	2.467	0.413	-0.0	0.364	3.001	7.138	6.773	2.196	0.908	38.43	0.942156	0.249	0.100454	-16.263	-16.024
SPBC13G1.02	mpg2	viable	V	1.595	0.267	-0.0	0.364	3.001	7.138	6.773	2.196	0.587	24.847	0.319226	0.578	0.252001	-2.775	-2.537
SPBC13G1.03c	pex14	viable	V	1.212	0.203	-0.0	0.364	3.001	7.138	6.773	2.196	0.446	18.886	0.631225	0.318	0.223798	-12.342	-12.103
SPBC13G1.04c	abh1	viable	V	0.265	0.015	0.0	1.105	9.094	21.63	20.525	6.655	0.098	2.505	0.37715	0.091	0.262518	-32.426	-32.188
SPBC13G1.05	emp65	inviable	E	3.84	0.31	0.238	0.994	6.461	15.039	14.045	4.792	1.413	45.252	0.988092	0.152	0.039773	-24.145	-23.906
SPBC13G1.07	swf1	inviable	E	2.933	0.491	0.502	0.867	3.503	7.64	6.773	2.698	1.079	44.293	0.994578	0.088	0.030256	-32.835	-32.596
SPBC13G1.08c	ash2	viable	V	2.084	0.141	5.803	6.706	13.239	23.49	16.784	11.244	0.767	12.319	0.985357	0.079	0.0446	-34.661	-34.422
SPBC13G1.09	enp1	inviable	E	3.263	0.231	-0.0	0.862	7.1	16.888	16.025	5.196	1.2	36.359	0.866961	0.388	0.11507	-9.152	-8.914
SPBC13G1.10c	rqt2	viable	V	2.203	0.111	0.569	1.784	10.574	24.367	22.582	7.891	0.811	18.435	0.968987	0.113	0.060798	-28.917	-28.679
SPBC13G1.12	did2	viable	V	1.865	0.312	-0.0	0.364	3.001	7.138	6.773	2.196	0.686	29.056	0.826665	0.261	0.138677	-15.467	-15.229
SPBC13G1.14c	rns1	viable	V	4.079	0.223	3.826	4.941	13.003	25.654	20.714	10.542	1.5	26.152	0.733962	0.663	0.192514	-0.566	-0.328
SPBC13G1.15c	SPBC13G1.15c	unknown	Not_determined	0.144	0.024	-0.0	0.364	3.001	7.138	6.773	2.196	0.053	2.244	-0.09451	0.147	0.382083	-24.666	-24.428
SPBC146.01	med15	inviable	E	2.291	0.15	0.0	0.932	7.676	18.258	17.326	5.617	0.843	24.316	0.972603	0.126	0.05901	-27.13	-26.892
SPBC146.02	SPBC146.02	viable	V	-0.215	0.036	16.112	15.747	13.111	8.974	-6.773	13.916	-0.079	-2.719	-0.708444	0.251	0.452038	-16.124	-15.886
SPBC146.04	erv2	viable	V	-0.41	-0.069	-0.0	0.364	3.001	7.138	6.773	2.196	-0.151	-6.393	0.510834	0.155	0.226792	-23.793	-23.555
SPBC146.05c	cwf25	inviable	E	-1.0	0.064	0.0	-0.955	-7.865	-18.708	-17.753	-5.756	-0.368	-0.108	0.002583	0.559	0.29702	-3.306	-3.068
SPBC146.06c	fan1	viable	V	0.41	0.043	0.493	1.082	5.342	12.026	10.944	4.041	0.151	5.331	0.765729	0.096	0.171494	-31.546	-31.307
SPBC146.08c	tif1102	viable	V	3.871	0.648	-0.0	0.364	3.001	7.138	6.773	2.196	1.424	60.294	0.959244	0.283	0.073038	-14.192	-13.953
SPBC146.09c	lsd1	viable	V	3.35	0.555	-0.0	0.369	3.036	7.222	6.853	2.222	1.233	52.054	0.970771	0.22	0.062363	-18.202	-17.964
SPBC146.10	mug57	viable	V	0.381	0.064	-0.0	0.364	3.001	7.138	6.773	2.196	0.14	5.935	0.318141	0.171	0.255948	-22.212	-21.974
SPBC146.11c	mug97	viable	V	0.471	0.079	-0.0	0.364	3.001	7.138	6.773	2.196	0.173	7.342	-0.044996	0.339	0.333711	-11.306	-11.067
SPBC146.12	coq6	condition-dependent	V	2.442	0.198	0.366	1.118	6.558	15.093	13.975	4.897	0.898	28.573	0.992929	0.074	0.031592	-35.627	-35.389
SPBC146.13c	myo1	condition-dependent	V	4.516	0.756	-0.0	0.364	3.001	7.138	6.773	2.196	1.661	70.343	0.677963	0.94	0.205183	5.009	5.247
SPBC14C8.01c	cut2	inviable	E	4.3	0.484	0.612	1.154	5.082	11.244	10.089	3.883	1.582	57.234	0.989609	0.176	0.040284	-21.833	-21.595
SPBC14C8.03	fma2	viable	V	-0.3	0.05	12.943	12.578	9.942	5.805	-6.773	10.747	-0.11	-2.846	-0.137487	0.273	0.368307	-14.777	-14.539
SPBC14C8.04	ilv6	viable	V	-0.722	-0.121	-0.0	0.364	3.001	7.138	6.773	2.196	-0.266	-11.253	0.854301	0.093	0.131355	-31.935	-31.697
SPBC14C8.05c	meu17	viable	V	0.198	0.033	0.0	0.365	3.001	7.138	6.773	2.196	0.073	3.084	0.396289	0.099	0.249282	-30.968	-30.729
SPBC14C8.09c	dbl3	viable	V	-1.0	0.066	3.788	2.868	-3.785	-14.224	-17.092	-1.754	-0.368	-0.672	0.117006	0.354	0.349486	-10.598	-10.36
SPBC14C8.10	mrpl24	inviable	E	1.925	0.322	-0.0	0.364	3.001	7.138	6.773	2.196	0.708	29.982	-0.019658	0.666	0.329986	-0.506	-0.267
SPBC14C8.11c	SPBC14C8.11c	viable	V	1.027	-0.172	3.813	3.449	0.812	-3.325	-6.773	1.617	0.378	1.322	0.298749	0.473	0.237199	-5.995	-5.757
SPBC14C8.13	srr1	viable	V	3.164	0.221	-0.0	0.873	7.186	17.092	16.219	5.258	1.164	34.996	0.866541	0.352	0.113127	-10.688	-10.45
SPBC14C8.14c	pol5	inviable	E	2.96	0.496	-0.0	0.364	3.001	7.138	6.773	2.196	1.089	46.109	0.854289	0.393	0.13575	-8.949	-8.711
SPBC14C8.15	SPBC14C8.15	viable	V	1.391	0.233	-0.0	0.364	3.001	7.138	6.773	2.196	0.512	21.663	0.734077	0.243	0.154791	-16.613	-16.375
SPBC14C8.16c	bot1	condition-dependent	V	2.783	0.466	0.107	0.472	3.108	7.245	6.773	2.303	1.024	43.069	0.965868	0.215	0.070691	-18.58	-18.342
SPBC14C8.17c	spt8	viable	V	3.098	0.519	-0.0	0.364	3.001	7.138	6.773	2.196	1.14	48.257	0.933348	0.308	0.091995	-12.819	-12.58
SPBC14C8.19	tam10	viable	Not_determined	-0.766	-0.096	1.579	2.064	5.573	11.079	9.015	4.502	-0.282	-9.886	0.855252	0.146	0.126122	-24.74	-24.501
SPBC14F5.01	SPBC14F5.01	unknown	Not_determined	-0.994	0.061	0.001	-0.995	-8.196	-19.496	-18.501	-5.998	-0.366	-0.112	0.027672	0.132	0.267317	-26.393	-26.154
SPBC14F5.02	trs65	inviable	E	3.015	0.505	-0.0	0.364	3.001	7.138	6.773	2.196	1.109	46.967	0.839393	0.474	0.152557	-5.935	-5.696
SPBC14F5.03c	kap123	viable	V	3.821	0.64	-0.0	0.364	3.001	7.138	6.773	2.196	1.406	59.526	0.909194	0.429	0.111976	-7.525	-7.287
SPBC14F5.04c	pgk1	inviable	E	2.459	0.412	-0.0	0.364	3.001	7.138	6.773	2.196	0.905	38.306	0.220508	0.841	0.271598	3.222	3.46
SPBC14F5.05c	sam1	inviable	E	1.232	0.206	-0.0	0.364	3.001	7.138	6.773	2.196	0.453	19.186	0.50233	0.321	0.19721	-12.158	-11.92
SPBC14F5.06	rli1	inviable	E	1.331	0.223	-0.0	0.364	3.001	7.138	6.773	2.196	0.49	20.731	-0.490897	0.993	0.413894	5.88	6.118
SPBC14F5.07	doa10	viable	V	0.476	0.022	0.0	1.349	11.101	26.403	25.055	8.123	0.175	3.854	0.831307	0.066	0.134066	-37.37	-37.131
SPBC14F5.08	med7	inviable	E	3.536	0.408	-0.0	0.529	4.353	10.353	9.825	3.185	1.301	49.569	0.956647	0.267	0.07005	-15.101	-14.863
SPBC14F5.09c	ade8	viable	V	2.811	0.471	-0.0	0.364	3.001	7.138	6.773	2.196	1.034	43.787	0.668208	0.601	0.16101	-2.137	-1.898
SPBC14F5.10c	SPBC14F5.10c	viable	V	0.186	0.031	1.882	2.246	4.883	9.019	6.773	4.078	0.068	2.557	0.314711	0.192	0.274655	-20.383	-20.144
SPBC14F5.11c	snx41	viable	V	0.539	0.088	0.0	0.374	3.079	7.323	6.949	2.253	0.198	8.346	0.52451	0.182	0.228901	-21.262	-21.024
SPBC14F5.12c	cbh2	viable	V	0.568	0.052	1.526	2.197	7.052	14.669	12.472	5.57	0.209	6.419	0.521997	0.184	0.25665	-21.061	-20.823
SPBC14F5.13c	pho8	viable	V	1.175	0.07	5.252	6.279	13.712	25.375	19.096	11.443	0.432	6.751	0.542644	0.332	0.224823	-11.65	-11.411
SPBC1539.01c	mrpl15	inviable	E	2.522	0.423	-0.0	0.364	3.001	7.138	6.773	2.196	0.928	39.293	0.565353	0.64	0.258292	-1.133	-0.895
SPBC1539.02	SPBC1539.02	viable	V	0.86	0.144	-0.0	0.364	3.001	7.138	6.773	2.196	0.316	13.394	0.643591	0.234	0.195713	-17.207	-16.969
SPBC1539.03c	arg41	viable	V	-0.559	-0.094	-0.0	0.364	3.001	7.138	6.773	2.196	-0.206	-8.707	0.770409	0.118	0.173683	-28.25	-28.011
SPBC1539.04	tts1	viable	V	0.202	0.034	2.926	3.291	5.927	10.064	6.773	5.122	0.074	2.568	0.234261	0.234	0.228361	-17.25	-17.011
SPBC1539.05	cog3	inviable	E	1.547	0.259	-0.0	0.364	3.001	7.138	6.773	2.196	0.569	24.093	0.864247	0.2	0.115287	-19.74	-19.502
SPBC1539.06	acb1	viable	V	4.144	0.353	0.0	0.717	5.908	14.052	13.334	4.323	1.525	51.067	0.985272	0.182	0.043635	-21.237	-20.998
SPBC1539.07c	fmd1	viable	V	1.159	0.194	0.201	0.566	3.202	7.339	6.773	2.397	0.426	17.827	0.753035	0.295	0.168142	-13.537	-13.298
SPBC1539.08	arf6	viable	V	1.528	0.075	1.715	2.959	11.953	26.067	23.109	9.207	0.562	11.264	0.952626	0.095	0.071549	-31.635	-31.397
